Unnamed: 0,Topic0: Waste of money,Topic2: Problemas de funcionamiento,Topic6: Falta de metodos de importacion de datos,Topic8: Falta de funciones y de opciones de calidad de vida,Topic12:  Problemas Intalacion nueva version,Dom_Topic
3853,0.01,0.6,0.14,0.02,0.04,2
3854,0.02,0.45,0.01,0.02,0.26,2
3855,0.01,0.71,0.01,0.01,0.03,2
3856,0.01,0.69,0.01,0.01,0.02,2
3857,0.01,0.53,0.01,0.01,0.25,2
3858,0.01,0.71,0.08,0.03,0.01,2
3859,0.04,0.18,0.05,0.04,0.05,2
3860,0.01,0.66,0.02,0.01,0.13,2
3861,0.04,0.25,0.04,0.04,0.05,2
3862,0.02,0.65,0.03,0.03,0.04,2
3863,0.03,0.1,0.04,0.03,0.27,12
3864,0.02,0.63,0.02,0.02,0.02,2
3865,0.02,0.55,0.02,0.03,0.02,2
3866,0.02,0.59,0.03,0.02,0.03,2
3867,0.01,0.74,0.01,0.01,0.04,2
3868,0.02,0.33,0.03,0.03,0.23,2
3869,0.04,0.17,0.07,0.04,0.05,2
3870,0.02,0.55,0.02,0.02,0.07,2
3871,0.0,0.93,0.0,0.0,0.01,2
3872,0.03,0.31,0.03,0.08,0.05,2
3873,0.02,0.48,0.04,0.04,0.06,2
3874,0.02,0.61,0.02,0.02,0.05,2
3875,0.02,0.47,0.03,0.02,0.09,2
3876,0.04,0.12,0.11,0.04,0.05,2
3877,0.03,0.28,0.04,0.03,0.19,2
3878,0.03,0.3,0.03,0.03,0.13,2
3879,0.02,0.64,0.02,0.03,0.02,2
3880,0.01,0.74,0.01,0.01,0.05,2
3881,0.01,0.77,0.01,0.02,0.01,2
3882,0.01,0.49,0.01,0.06,0.17,2
3883,0.01,0.7,0.02,0.01,0.07,2
3884,0.01,0.57,0.05,0.01,0.15,2
3885,0.01,0.16,0.02,0.01,0.57,12
3886,0.01,0.79,0.01,0.01,0.08,2
3887,0.01,0.51,0.01,0.02,0.24,2
3888,0.01,0.65,0.09,0.02,0.02,2
3889,0.02,0.53,0.02,0.02,0.18,2
3890,0.02,0.61,0.02,0.02,0.04,2
3891,0.02,0.47,0.02,0.02,0.24,2
3892,0.02,0.46,0.02,0.02,0.2,2
3893,0.03,0.37,0.03,0.03,0.16,2
3894,0.03,0.36,0.03,0.06,0.05,2
3895,0.01,0.45,0.19,0.02,0.17,2
3896,0.03,0.48,0.03,0.02,0.04,2
3897,0.03,0.38,0.03,0.03,0.12,2
3898,0.02,0.6,0.02,0.01,0.12,2
3899,0.02,0.58,0.02,0.03,0.02,2
3900,0.03,0.41,0.03,0.03,0.05,2
3901,0.01,0.3,0.02,0.01,0.46,12
3902,0.04,0.13,0.04,0.04,0.18,12
3903,0.02,0.16,0.02,0.02,0.53,12
3904,0.04,0.15,0.04,0.04,0.05,2
3905,0.05,0.06,0.05,0.05,0.1,12
3906,0.02,0.37,0.02,0.02,0.03,2
3907,0.01,0.83,0.01,0.01,0.01,2
3908,0.02,0.59,0.02,0.02,0.03,2
3909,0.02,0.51,0.02,0.02,0.2,2
3910,0.03,0.4,0.03,0.03,0.09,2
3911,0.01,0.65,0.11,0.02,0.03,2
3912,0.01,0.57,0.06,0.11,0.04,2
3913,0.02,0.63,0.06,0.02,0.03,2
3914,0.02,0.58,0.02,0.02,0.04,2
3915,0.03,0.43,0.05,0.03,0.08,2
3916,0.01,0.6,0.19,0.01,0.02,2
3917,0.02,0.33,0.02,0.02,0.36,12
3918,0.04,0.15,0.04,0.04,0.17,12
3919,0.01,0.59,0.15,0.01,0.1,2
3920,0.04,0.19,0.04,0.04,0.09,2
3921,0.01,0.71,0.01,0.01,0.09,2
3922,0.02,0.41,0.02,0.07,0.19,2
3923,0.01,0.2,0.02,0.02,0.52,12
3924,0.03,0.27,0.03,0.03,0.15,2
3925,0.0,0.67,0.24,0.01,0.01,2
3926,0.02,0.68,0.03,0.02,0.02,2
3927,0.01,0.71,0.03,0.02,0.02,2
3928,0.01,0.57,0.01,0.02,0.21,2
3929,0.03,0.25,0.03,0.03,0.29,12
3930,0.01,0.67,0.05,0.04,0.02,2
3931,0.03,0.27,0.04,0.04,0.12,2
3932,0.01,0.55,0.19,0.01,0.02,2
3933,0.03,0.48,0.03,0.03,0.04,2
3934,0.02,0.48,0.02,0.06,0.03,2
3935,0.01,0.73,0.01,0.02,0.02,2
3936,0.01,0.75,0.01,0.01,0.01,2
3937,0.03,0.28,0.03,0.03,0.15,2
3938,0.02,0.19,0.02,0.02,0.47,12
3939,0.02,0.62,0.02,0.02,0.02,2
3940,0.01,0.71,0.02,0.02,0.07,2
3941,0.04,0.07,0.04,0.04,0.29,12
3942,0.02,0.56,0.02,0.02,0.02,2
3943,0.03,0.21,0.04,0.03,0.2,2
3944,0.02,0.51,0.02,0.02,0.19,2
3945,0.01,0.75,0.02,0.01,0.07,2
3946,0.04,0.17,0.04,0.04,0.06,2
3947,0.02,0.54,0.02,0.02,0.05,2
3948,0.02,0.4,0.02,0.02,0.32,2
3949,0.02,0.48,0.02,0.02,0.12,2
3950,0.03,0.49,0.03,0.03,0.04,2
3951,0.03,0.04,0.03,0.03,0.46,12
3952,0.02,0.64,0.03,0.07,0.01,2
3953,0.01,0.7,0.03,0.03,0.03,2
3954,0.02,0.56,0.03,0.02,0.03,2
3955,0.04,0.22,0.04,0.04,0.1,2
3956,0.03,0.04,0.03,0.04,0.35,12
3957,0.01,0.53,0.17,0.02,0.04,2
3958,0.03,0.28,0.03,0.03,0.18,2
3959,0.03,0.39,0.03,0.04,0.05,2
3960,0.02,0.52,0.06,0.02,0.03,2
3961,0.02,0.57,0.02,0.02,0.03,2
3962,0.01,0.42,0.02,0.01,0.33,2
3963,0.01,0.61,0.01,0.02,0.14,2
3964,0.03,0.28,0.03,0.03,0.21,2
3965,0.03,0.31,0.04,0.03,0.08,2
3966,0.02,0.6,0.02,0.03,0.03,2
3967,0.03,0.24,0.05,0.03,0.24,2
3968,0.01,0.69,0.12,0.03,0.02,2
3969,0.01,0.47,0.01,0.01,0.44,2
3970,0.02,0.39,0.02,0.02,0.31,2
3971,0.01,0.65,0.01,0.02,0.11,2
3972,0.02,0.57,0.02,0.02,0.03,2
3973,0.02,0.54,0.02,0.02,0.03,2
3974,0.01,0.16,0.01,0.01,0.65,12
3975,0.02,0.63,0.05,0.02,0.02,2
3976,0.01,0.52,0.01,0.01,0.39,2
3977,0.01,0.11,0.01,0.01,0.63,12
3978,0.03,0.24,0.07,0.06,0.06,2
3979,0.01,0.54,0.02,0.01,0.29,2
3980,0.05,0.14,0.04,0.04,0.04,2
3981,0.03,0.42,0.03,0.03,0.03,2
3982,0.03,0.3,0.03,0.03,0.03,2
3983,0.05,0.09,0.05,0.05,0.05,2
3984,0.02,0.56,0.04,0.03,0.03,2
3985,0.03,0.07,0.03,0.03,0.38,12
3986,0.03,0.48,0.02,0.03,0.03,2
3987,0.04,0.05,0.04,0.04,0.22,12
3988,0.02,0.61,0.08,0.02,0.02,2
3989,0.02,0.3,0.02,0.02,0.39,12
3990,0.02,0.41,0.11,0.04,0.05,2
3991,0.02,0.5,0.02,0.02,0.15,2
3992,0.02,0.58,0.02,0.02,0.02,2
3993,0.02,0.53,0.02,0.04,0.04,2
3994,0.03,0.32,0.03,0.03,0.09,2
3995,0.02,0.58,0.13,0.02,0.02,2
3996,0.01,0.72,0.03,0.02,0.07,2
3997,0.02,0.5,0.02,0.03,0.08,2
3998,0.01,0.82,0.03,0.04,0.01,2
3999,0.03,0.36,0.03,0.03,0.04,2
4000,0.03,0.3,0.03,0.03,0.23,2
4001,0.01,0.73,0.02,0.02,0.04,2
4002,0.03,0.46,0.03,0.04,0.04,2
4003,0.03,0.47,0.02,0.02,0.04,2
4004,0.01,0.39,0.35,0.02,0.02,2
4005,0.02,0.5,0.04,0.03,0.04,2
4006,0.03,0.5,0.03,0.03,0.03,2
4007,0.02,0.66,0.03,0.03,0.03,2
4008,0.04,0.22,0.04,0.04,0.05,2
4009,0.05,0.1,0.05,0.05,0.05,2
4010,0.03,0.45,0.04,0.03,0.03,2
4011,0.01,0.63,0.02,0.02,0.11,2
4012,0.03,0.45,0.03,0.03,0.04,2
4013,0.02,0.51,0.11,0.02,0.03,2
4014,0.02,0.29,0.02,0.02,0.28,2
4015,0.02,0.53,0.02,0.02,0.03,2
4016,0.01,0.78,0.01,0.02,0.02,2
4017,0.01,0.58,0.02,0.02,0.14,2
4018,0.02,0.38,0.02,0.05,0.18,2
4019,0.02,0.65,0.03,0.02,0.02,2
4020,0.02,0.58,0.02,0.02,0.07,2
4021,0.02,0.57,0.04,0.02,0.05,2
4022,0.02,0.54,0.02,0.03,0.03,2
4023,0.01,0.68,0.01,0.01,0.16,2
4024,0.03,0.29,0.07,0.04,0.04,2
4025,0.03,0.31,0.02,0.04,0.19,2
4026,0.02,0.47,0.08,0.02,0.1,2
4027,0.02,0.6,0.02,0.02,0.08,2
4028,0.02,0.37,0.02,0.31,0.02,2
4029,0.02,0.47,0.02,0.02,0.18,2
4030,0.01,0.79,0.02,0.01,0.02,2
4031,0.03,0.33,0.03,0.03,0.1,2
4032,0.04,0.07,0.04,0.04,0.15,12
4033,0.04,0.04,0.04,0.04,0.18,12
4034,0.01,0.82,0.01,0.01,0.02,2
4035,0.0,0.86,0.01,0.01,0.06,2
4036,0.02,0.16,0.02,0.02,0.56,12
4037,0.01,0.33,0.02,0.02,0.4,12
4038,0.03,0.45,0.03,0.03,0.04,2
4039,0.03,0.43,0.03,0.03,0.03,2
4040,0.02,0.43,0.02,0.02,0.21,2
4041,0.02,0.68,0.02,0.02,0.02,2
4042,0.02,0.43,0.03,0.11,0.09,2
4043,0.01,0.71,0.01,0.05,0.02,2
4044,0.04,0.04,0.04,0.04,0.28,12
4045,0.02,0.16,0.03,0.03,0.39,12
4046,0.03,0.14,0.04,0.04,0.23,12
4047,0.04,0.15,0.05,0.04,0.05,2
4048,0.03,0.39,0.03,0.04,0.04,2
4049,0.05,0.05,0.06,0.05,0.05,6
4050,0.01,0.58,0.11,0.01,0.11,2
4051,0.03,0.49,0.02,0.03,0.04,2
4052,0.01,0.7,0.07,0.04,0.02,2
4053,0.02,0.57,0.02,0.02,0.04,2
4054,0.02,0.55,0.03,0.02,0.03,2
4055,0.02,0.52,0.02,0.02,0.03,2
4056,0.05,0.07,0.05,0.05,0.07,2
4057,0.04,0.08,0.04,0.04,0.23,12
4058,0.03,0.44,0.03,0.03,0.03,2
4059,0.03,0.35,0.07,0.1,0.03,2
4060,0.02,0.2,0.02,0.02,0.51,12
4061,0.03,0.41,0.04,0.03,0.04,2
4062,0.02,0.67,0.02,0.02,0.02,2
4063,0.02,0.64,0.05,0.02,0.02,2
4064,0.04,0.2,0.04,0.07,0.1,2
4065,0.02,0.25,0.02,0.03,0.3,12
4066,0.01,0.79,0.01,0.01,0.04,2
4067,0.01,0.75,0.01,0.01,0.01,2
4068,0.02,0.64,0.02,0.02,0.03,2
4069,0.03,0.27,0.03,0.03,0.13,2
4070,0.02,0.61,0.02,0.02,0.06,2
4071,0.02,0.69,0.02,0.01,0.02,2
4072,0.03,0.39,0.03,0.07,0.04,2
4073,0.03,0.43,0.03,0.03,0.03,2
4074,0.03,0.41,0.02,0.03,0.04,2
4075,0.01,0.77,0.02,0.01,0.01,2
4076,0.01,0.68,0.12,0.02,0.01,2
4077,0.02,0.09,0.02,0.02,0.59,12
4078,0.03,0.47,0.03,0.03,0.03,2
4079,0.01,0.75,0.01,0.01,0.02,2
4080,0.05,0.12,0.05,0.04,0.05,2
4081,0.02,0.52,0.02,0.02,0.09,2
4082,0.02,0.64,0.02,0.02,0.06,2
4083,0.01,0.57,0.01,0.01,0.21,2
4084,0.02,0.43,0.2,0.02,0.04,2
4085,0.02,0.45,0.02,0.02,0.19,2
4086,0.01,0.74,0.01,0.01,0.08,2
4087,0.01,0.75,0.01,0.01,0.02,2
4088,0.02,0.63,0.02,0.02,0.08,2
4089,0.01,0.73,0.01,0.04,0.03,2
4090,0.03,0.41,0.03,0.03,0.03,2
4091,0.03,0.35,0.04,0.03,0.07,2
4092,0.02,0.53,0.03,0.02,0.03,2
4093,0.02,0.57,0.04,0.02,0.03,2
4094,0.01,0.82,0.02,0.01,0.02,2
4095,0.01,0.68,0.02,0.04,0.02,2
4096,0.01,0.46,0.34,0.01,0.01,2
4097,0.04,0.1,0.04,0.08,0.15,12
4098,0.02,0.57,0.06,0.03,0.03,2
4099,0.01,0.6,0.02,0.01,0.13,2
4100,0.02,0.69,0.01,0.01,0.02,2
4101,0.04,0.17,0.19,0.04,0.04,6
4102,0.01,0.54,0.14,0.01,0.09,2
4103,0.01,0.68,0.19,0.03,0.01,2
4104,0.03,0.35,0.03,0.03,0.17,2
4105,0.02,0.35,0.02,0.02,0.26,2
4106,0.03,0.3,0.03,0.03,0.03,2
4107,0.04,0.31,0.04,0.04,0.04,2
4108,0.02,0.56,0.02,0.02,0.03,2
4109,0.02,0.52,0.19,0.02,0.02,2
4110,0.02,0.37,0.02,0.03,0.19,2
4111,0.03,0.32,0.04,0.03,0.09,2
4112,0.02,0.68,0.03,0.02,0.02,2
4113,0.03,0.29,0.03,0.03,0.19,2
4114,0.02,0.54,0.04,0.03,0.03,2
4115,0.03,0.18,0.03,0.03,0.23,12
4116,0.01,0.69,0.02,0.01,0.05,2
4117,0.03,0.15,0.03,0.03,0.36,12
4118,0.02,0.54,0.03,0.02,0.03,2
4119,0.02,0.48,0.02,0.02,0.2,2
4120,0.01,0.67,0.01,0.19,0.01,2
4121,0.02,0.52,0.17,0.05,0.01,2
4122,0.04,0.13,0.04,0.04,0.08,2
4123,0.01,0.7,0.03,0.02,0.05,2
4124,0.01,0.67,0.02,0.02,0.07,2
4125,0.01,0.47,0.01,0.01,0.31,2
4126,0.01,0.27,0.01,0.01,0.51,12
4127,0.02,0.39,0.01,0.02,0.28,2
4128,0.03,0.35,0.03,0.03,0.11,2
4129,0.02,0.14,0.03,0.02,0.43,12
4130,0.02,0.51,0.09,0.02,0.05,2
4131,0.02,0.56,0.02,0.02,0.17,2
4132,0.02,0.59,0.02,0.02,0.1,2
4133,0.02,0.41,0.19,0.03,0.04,2
4134,0.02,0.47,0.02,0.03,0.2,2
4135,0.02,0.19,0.02,0.02,0.4,12
4136,0.01,0.77,0.01,0.01,0.02,2
4137,0.01,0.69,0.11,0.02,0.02,2
4138,0.01,0.58,0.01,0.01,0.18,2
4139,0.01,0.72,0.01,0.01,0.07,2
4140,0.01,0.65,0.02,0.01,0.12,2
4141,0.02,0.58,0.02,0.02,0.1,2
4142,0.01,0.22,0.01,0.57,0.02,8
4143,0.04,0.23,0.03,0.04,0.1,2
4144,0.01,0.29,0.03,0.03,0.42,12
4145,0.01,0.55,0.09,0.01,0.21,2
4146,0.02,0.4,0.02,0.02,0.29,2
4147,0.05,0.08,0.05,0.06,0.05,2
4148,0.02,0.54,0.02,0.02,0.03,2
4149,0.04,0.07,0.04,0.04,0.14,12
4150,0.04,0.07,0.04,0.04,0.19,12
4151,0.03,0.35,0.03,0.03,0.03,2
4152,0.03,0.41,0.03,0.03,0.03,2
4153,0.05,0.07,0.05,0.05,0.05,2
4154,0.04,0.26,0.04,0.04,0.04,2
4155,0.02,0.58,0.1,0.04,0.04,2
4156,0.03,0.16,0.03,0.03,0.24,12
4157,0.02,0.63,0.02,0.03,0.02,2
4158,0.02,0.58,0.03,0.02,0.03,2
4159,0.03,0.34,0.03,0.03,0.11,2
4160,0.03,0.39,0.02,0.03,0.1,2
4161,0.02,0.7,0.01,0.02,0.01,2
4162,0.03,0.32,0.05,0.03,0.03,2
4163,0.02,0.54,0.03,0.02,0.03,2
4164,0.03,0.44,0.03,0.03,0.04,2
4165,0.02,0.53,0.05,0.08,0.02,2
4166,0.04,0.31,0.03,0.04,0.04,2
4167,0.02,0.33,0.05,0.02,0.23,2
4168,0.02,0.64,0.02,0.02,0.02,2
4169,0.01,0.7,0.01,0.02,0.04,2
4170,0.01,0.79,0.03,0.01,0.02,2
4171,0.02,0.49,0.02,0.03,0.1,2
4172,0.02,0.65,0.03,0.02,0.02,2
4173,0.01,0.51,0.01,0.01,0.01,2
4174,0.04,0.21,0.04,0.07,0.04,2
4175,0.05,0.13,0.04,0.04,0.06,2
4176,0.02,0.51,0.02,0.02,0.16,2
4177,0.01,0.75,0.01,0.01,0.09,2
4178,0.05,0.07,0.05,0.05,0.11,12
4179,0.01,0.73,0.03,0.02,0.01,2
4180,0.04,0.13,0.06,0.04,0.2,12
4181,0.04,0.3,0.04,0.03,0.05,2
4182,0.01,0.6,0.01,0.02,0.19,2
4183,0.04,0.13,0.1,0.05,0.08,2
4184,0.05,0.13,0.05,0.05,0.04,2
4185,0.03,0.44,0.03,0.03,0.03,2
4186,0.04,0.22,0.05,0.04,0.04,2
4187,0.02,0.55,0.02,0.03,0.03,2
4188,0.02,0.51,0.08,0.02,0.03,2
4189,0.02,0.61,0.04,0.03,0.06,2
4190,0.01,0.78,0.01,0.01,0.03,2
4191,0.03,0.37,0.03,0.03,0.03,2
4192,0.03,0.45,0.03,0.03,0.03,2
4193,0.04,0.3,0.04,0.04,0.05,2
4194,0.02,0.57,0.02,0.02,0.03,2
4195,0.04,0.17,0.04,0.04,0.15,2
4196,0.02,0.5,0.07,0.02,0.08,2
4197,0.01,0.65,0.02,0.01,0.13,2
4198,0.03,0.39,0.04,0.03,0.06,2
4199,0.04,0.32,0.03,0.03,0.04,2
4200,0.04,0.27,0.04,0.08,0.03,2
4201,0.01,0.59,0.24,0.01,0.05,2
4202,0.01,0.79,0.02,0.01,0.01,2
4203,0.01,0.84,0.02,0.01,0.02,2
4204,0.02,0.37,0.34,0.02,0.02,2
4205,0.03,0.42,0.08,0.03,0.07,2
4206,0.02,0.35,0.02,0.02,0.21,2
4207,0.04,0.11,0.04,0.04,0.12,12
4208,0.05,0.12,0.06,0.05,0.04,2
4209,0.03,0.39,0.03,0.03,0.04,2
4210,0.01,0.79,0.02,0.02,0.01,2
4211,0.03,0.1,0.04,0.03,0.34,12
4212,0.02,0.55,0.02,0.02,0.04,2
4213,0.02,0.55,0.02,0.05,0.04,2
4214,0.02,0.46,0.02,0.02,0.15,2
4215,0.02,0.57,0.02,0.02,0.05,2
4216,0.01,0.75,0.01,0.01,0.02,2
4217,0.03,0.37,0.03,0.03,0.05,2
4218,0.03,0.36,0.03,0.03,0.08,2
4219,0.01,0.33,0.01,0.01,0.49,12
4220,0.02,0.64,0.02,0.02,0.04,2
4221,0.02,0.58,0.04,0.02,0.04,2
4222,0.02,0.47,0.03,0.08,0.06,2
4223,0.03,0.49,0.03,0.03,0.04,2
4224,0.02,0.23,0.2,0.02,0.19,2
4225,0.04,0.27,0.04,0.04,0.05,2
4226,0.04,0.17,0.04,0.04,0.12,2
4227,0.02,0.22,0.03,0.05,0.35,12
4228,0.01,0.73,0.01,0.01,0.07,2
4229,0.04,0.06,0.04,0.04,0.28,12
4230,0.01,0.71,0.01,0.02,0.05,2
4231,0.03,0.07,0.03,0.03,0.44,12
4232,0.02,0.53,0.02,0.02,0.04,2
4233,0.03,0.46,0.03,0.03,0.03,2
4234,0.02,0.51,0.02,0.03,0.04,2
4235,0.02,0.58,0.03,0.02,0.03,2
4236,0.02,0.7,0.01,0.02,0.02,2
4237,0.02,0.61,0.02,0.02,0.04,2
4238,0.02,0.32,0.02,0.02,0.31,2
4239,0.03,0.44,0.02,0.03,0.07,2
4240,0.03,0.31,0.03,0.04,0.15,2
4241,0.02,0.57,0.03,0.02,0.03,2
4242,0.01,0.52,0.01,0.01,0.31,2
4243,0.02,0.6,0.07,0.02,0.07,2
4244,0.02,0.24,0.02,0.14,0.36,12
4245,0.02,0.28,0.14,0.02,0.24,2
4246,0.03,0.39,0.03,0.05,0.04,2
4247,0.04,0.31,0.04,0.03,0.04,2
4248,0.04,0.29,0.04,0.04,0.06,2
4249,0.02,0.25,0.02,0.02,0.4,12
4250,0.01,0.75,0.01,0.01,0.02,2
4251,0.02,0.68,0.02,0.02,0.02,2
4252,0.03,0.41,0.03,0.03,0.03,2
4253,0.01,0.62,0.01,0.01,0.12,2
4254,0.04,0.26,0.04,0.04,0.04,2
4255,0.01,0.58,0.12,0.01,0.07,2
4256,0.0,0.61,0.18,0.0,0.14,2
4257,0.02,0.37,0.02,0.02,0.31,2
4258,0.03,0.34,0.03,0.05,0.04,2
4259,0.04,0.22,0.04,0.05,0.09,2
4260,0.01,0.54,0.01,0.01,0.23,2
4261,0.02,0.65,0.02,0.03,0.03,2
4262,0.04,0.3,0.04,0.04,0.06,2
4263,0.02,0.5,0.02,0.02,0.12,2
4264,0.03,0.41,0.03,0.03,0.12,2
4265,0.03,0.09,0.06,0.03,0.4,12
4266,0.02,0.52,0.07,0.02,0.02,2
4267,0.04,0.19,0.04,0.04,0.04,2
4268,0.05,0.09,0.05,0.05,0.09,2
4269,0.03,0.39,0.05,0.04,0.04,2
4270,0.03,0.43,0.03,0.04,0.03,2
4271,0.02,0.63,0.02,0.02,0.02,2
4272,0.03,0.37,0.03,0.03,0.13,2
4273,0.03,0.45,0.03,0.03,0.03,2
4274,0.02,0.71,0.01,0.02,0.02,2
4275,0.01,0.56,0.01,0.23,0.03,2
4276,0.03,0.41,0.04,0.03,0.03,2
4277,0.02,0.53,0.07,0.02,0.02,2
4278,0.02,0.39,0.02,0.02,0.22,2
4279,0.02,0.54,0.04,0.02,0.02,2
4280,0.05,0.1,0.05,0.05,0.08,2
4281,0.01,0.71,0.05,0.02,0.02,2
4282,0.04,0.09,0.04,0.07,0.18,12
4283,0.02,0.63,0.02,0.01,0.09,2
4284,0.03,0.36,0.03,0.03,0.05,2
4285,0.03,0.42,0.03,0.03,0.03,2
4286,0.04,0.26,0.04,0.04,0.06,2
4287,0.04,0.29,0.04,0.04,0.04,2
4288,0.04,0.1,0.04,0.04,0.18,12
4289,0.04,0.26,0.04,0.04,0.04,2
4290,0.04,0.22,0.04,0.06,0.05,2
4291,0.01,0.71,0.02,0.01,0.01,2
4292,0.04,0.11,0.04,0.05,0.09,2
4293,0.02,0.66,0.02,0.01,0.05,2
4294,0.02,0.59,0.03,0.02,0.04,2
4295,0.02,0.55,0.02,0.02,0.08,2
4296,0.02,0.31,0.02,0.02,0.29,2
4297,0.03,0.23,0.03,0.03,0.19,2
4298,0.02,0.61,0.02,0.02,0.03,2
4299,0.05,0.11,0.05,0.05,0.04,2
4300,0.02,0.48,0.04,0.03,0.06,2
4301,0.03,0.24,0.03,0.03,0.16,2
4302,0.01,0.74,0.03,0.01,0.01,2
4303,0.04,0.3,0.04,0.04,0.04,2
4304,0.04,0.25,0.04,0.04,0.07,2
4305,0.04,0.17,0.04,0.04,0.1,2
4306,0.03,0.15,0.03,0.03,0.33,12
4307,0.03,0.43,0.04,0.02,0.09,2
4308,0.01,0.72,0.09,0.01,0.01,2
4309,0.03,0.28,0.04,0.11,0.08,2
4310,0.03,0.35,0.03,0.05,0.04,2
4311,0.03,0.51,0.03,0.03,0.04,2
4312,0.01,0.66,0.14,0.02,0.02,2
4313,0.04,0.21,0.03,0.03,0.16,2
4314,0.03,0.37,0.04,0.03,0.04,2
4315,0.04,0.13,0.06,0.04,0.07,2
4316,0.02,0.65,0.02,0.02,0.02,2
4317,0.03,0.47,0.03,0.03,0.03,2
4318,0.01,0.75,0.01,0.01,0.02,2
4319,0.03,0.27,0.03,0.03,0.2,2
4320,0.02,0.57,0.02,0.03,0.03,2
4321,0.05,0.05,0.11,0.04,0.05,6
4322,0.03,0.48,0.03,0.03,0.03,2
4323,0.04,0.32,0.04,0.03,0.04,2
4324,0.03,0.45,0.03,0.03,0.03,2
4325,0.01,0.72,0.01,0.02,0.02,2
4326,0.04,0.19,0.04,0.04,0.06,2
4327,0.04,0.16,0.18,0.04,0.04,6
4328,0.03,0.36,0.03,0.03,0.04,2
4329,0.03,0.38,0.02,0.03,0.13,2
4330,0.04,0.3,0.04,0.04,0.04,2
4331,0.02,0.59,0.05,0.02,0.03,2
4332,0.05,0.08,0.05,0.05,0.06,2
4333,0.01,0.7,0.03,0.01,0.05,2
4334,0.01,0.67,0.01,0.01,0.16,2
4335,0.01,0.63,0.02,0.02,0.11,2
4336,0.01,0.21,0.01,0.02,0.52,12
4337,0.02,0.61,0.02,0.02,0.03,2
4338,0.03,0.37,0.03,0.03,0.03,2
4339,0.02,0.3,0.26,0.02,0.07,2
4340,0.03,0.39,0.03,0.03,0.13,2
4341,0.04,0.21,0.04,0.04,0.04,2
4342,0.04,0.2,0.04,0.04,0.15,2
4343,0.03,0.41,0.03,0.03,0.03,2
4344,0.03,0.47,0.03,0.03,0.03,2
4345,0.03,0.37,0.04,0.03,0.04,2
4346,0.02,0.67,0.03,0.01,0.02,2
4347,0.01,0.48,0.01,0.01,0.36,2
4348,0.02,0.47,0.03,0.02,0.09,2
4349,0.02,0.56,0.02,0.02,0.02,2
4350,0.01,0.6,0.17,0.02,0.02,2
4351,0.01,0.62,0.09,0.03,0.01,2
4352,0.01,0.39,0.01,0.01,0.4,12
4353,0.02,0.13,0.02,0.02,0.47,12
4354,0.05,0.07,0.06,0.05,0.05,2
4355,0.01,0.36,0.37,0.02,0.03,6
4356,0.03,0.32,0.06,0.12,0.03,2
4357,0.01,0.66,0.06,0.01,0.02,2
4358,0.05,0.09,0.05,0.04,0.08,2
4359,0.02,0.62,0.02,0.04,0.04,2
4360,0.04,0.19,0.04,0.04,0.08,2
4361,0.02,0.58,0.03,0.02,0.03,2
4362,0.01,0.72,0.02,0.02,0.02,2
4363,0.02,0.63,0.02,0.04,0.04,2
4364,0.03,0.49,0.03,0.03,0.03,2
4365,0.05,0.05,0.05,0.05,0.05,0
4366,0.04,0.28,0.04,0.04,0.04,2
4367,0.02,0.55,0.04,0.03,0.03,2
4368,0.02,0.53,0.02,0.02,0.05,2
4369,0.03,0.42,0.04,0.03,0.05,2
4370,0.02,0.31,0.02,0.02,0.36,12
4371,0.01,0.69,0.01,0.01,0.13,2
4372,0.04,0.1,0.04,0.03,0.27,12
4373,0.02,0.52,0.07,0.02,0.03,2
4374,0.02,0.64,0.02,0.02,0.03,2
4375,0.02,0.68,0.01,0.02,0.04,2
4376,0.02,0.48,0.03,0.06,0.06,2
4377,0.02,0.47,0.02,0.05,0.11,2
4378,0.04,0.09,0.04,0.04,0.25,12
4379,0.02,0.53,0.02,0.12,0.08,2
4380,0.03,0.36,0.03,0.03,0.05,2
4381,0.02,0.7,0.02,0.01,0.03,2
4382,0.03,0.16,0.03,0.03,0.28,12
4383,0.02,0.65,0.02,0.02,0.06,2
4384,0.02,0.64,0.04,0.05,0.02,2
4385,0.03,0.39,0.03,0.03,0.03,2
4386,0.02,0.59,0.05,0.03,0.02,2
4387,0.04,0.2,0.04,0.04,0.04,2
4388,0.02,0.26,0.02,0.02,0.29,12
4389,0.03,0.37,0.03,0.04,0.04,2
4390,0.02,0.69,0.01,0.02,0.03,2
4391,0.02,0.57,0.11,0.02,0.07,2
4392,0.02,0.6,0.04,0.02,0.04,2
4393,0.03,0.46,0.03,0.04,0.04,2
4394,0.04,0.27,0.04,0.04,0.04,2
4395,0.03,0.25,0.17,0.04,0.04,2
4396,0.04,0.29,0.03,0.03,0.06,2
4397,0.02,0.07,0.02,0.02,0.62,12
4398,0.05,0.11,0.04,0.05,0.04,2
4399,0.01,0.66,0.05,0.02,0.04,2
4400,0.03,0.34,0.07,0.05,0.05,2
4401,0.02,0.68,0.03,0.02,0.02,2
4402,0.04,0.27,0.04,0.04,0.05,2
4403,0.02,0.59,0.04,0.02,0.02,2
4404,0.05,0.05,0.05,0.05,0.09,12
4405,0.05,0.1,0.06,0.05,0.05,2
4406,0.01,0.68,0.04,0.01,0.06,2
4407,0.01,0.68,0.02,0.13,0.01,2
